time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
10,0.450520940994144,-1.15356237552773,0.177139719696116,-0.002606794496683,23.3454704284668
10.1,0.411165081421591,-1.61420015373056,0.188604372806783,0.160461477592083,99.9479591846466
10.2,0.49951105377646,-1.35787546059541,0.209958398167697,0.139107452231169,99.9280691146851
10.3,0.572234289831364,-1.35022459290935,0.232642517024974,0.116423333373892,99.9682068824768
10.4,0.627809992625172,-1.39344361300552,0.254930153675739,0.094135696723127,99.9885857105255
10.5,0.687300007324692,-1.43496919298453,0.276520916344696,0.07254493405417,99.9969005584717
10.6,0.748498876879316,-1.49549984090942,0.297379514704382,0.051686335694484,99.9280869960785
10.7,0.825593160423967,-1.51480982997937,0.316705172470707,0.032360677928159,75.2653360366821
10.8,0.894054918478518,-1.46741696061454,0.329986412007028,0.019079438391838,56.7485928535461
10.9,0.921809025004112,-1.42702941636189,0.337456749025839,0.011609101373027,51.3803958892822
11,0.940928607214219,-1.52694289485158,0.341799465572273,0.007266384826593,48.7856179475784
11.1,0.973372777491701,-1.41162661093328,0.344578192898791,0.004487657500075,42.0157313346863
11.2,1.00919495363675,-1.41345874873211,0.345898114605989,0.003167735792877,42.5446182489395
11.3,1.03587514940499,-1.34367905743073,0.346452222677363,0.002613627721503,42.7284926176071
11.4,1.04951376798733,-1.3191993546153,0.346763864651743,0.002301985747123,41.9824421405792
11.5,1.04923840387557,-1.26580288158123,0.347047273834792,0.002018576564074,41.6322082281113
11.6,1.04002422021674,-1.15246869267212,0.347454172743961,0.001611677654905,40.851765871048
11.7,1.03185693585312,-1.06928970421923,0.348034416006288,0.001031434392578,42.7985787391663
11.8,1.02357118979424,-0.998807732999174,0.348651915342768,0.000413935056098,40.5612617731094
11.9,1.00694614985268,-0.919984496451791,0.349247283368361,-0.000181432969496,39.2464399337769
12,0.971434352160959,-0.804389188491959,0.349805206861761,-0.000739356462895,37.4601572751999
12.1,0.919076047533376,-0.724099851422697,0.350156194801845,-0.001090344402979,35.0180208683014
12.2,0.855331195747904,-0.599756831056522,0.350394545267381,-0.001328694868515,37.3395532369614
12.3,0.784890704749636,-0.526461557237725,0.350554007385981,-0.001488156987115,33.4543198347092
12.4,0.707417351489809,-0.426890351236664,0.350716763201471,-0.001650912802605,30.1825016736984
12.5,0.625531218679728,-0.370306606145625,0.350815895417299,-0.001750045018434,32.3645114898682
12.6,0.536304788048569,-0.285858417293625,0.350847530028504,-0.001781679629639,33.8561981916428
12.7,0.438747634415426,-0.241936677340156,0.350934458563376,-0.00186860816451,30.863618850708
12.8,0.328219082223981,-0.195049900982911,0.350992174158348,-0.001926323759483,27.5662481784821
12.9,0.210546129780541,-0.21027394518476,0.350991335511268,-0.001925485112402,29.4341027736664
13,0.082001613122042,-0.158854227088469,0.350985918300541,-0.001920067901676,27.7985721826553
13.1,-0.051196930913018,-0.196577063410425,0.350931073930989,-0.001865223532123,30.4937452077866
13.2,-0.189534765238215,-0.213372340781135,0.350894358969826,-0.00182850857096,31.8325310945511
13.3,-0.327316979834855,-0.276810642017179,0.350769168711166,-0.001703318312301,29.1153907775879
13.4,-0.470042253203932,-0.304839966439384,0.35069357367336,-0.001627723274494,30.8654546737671
13.5,-0.610929145211514,-0.359913007721291,0.350624907522473,-0.001559057123607,32.9053044319153
13.6,-0.753084801988712,-0.407412738920526,0.35045748672074,-0.001391636321874,35.1312249898911
13.7,-0.893835502023106,-0.551224126965426,0.350278977963984,-0.001213127565118,34.8792374134064
13.8,-1.03153628628385,-0.630459548222948,0.350132599795453,-0.001066749396587,38.7014031410217
13.9,-1.16770527984066,-0.681876860331037,0.349956967853919,-0.000891117455054,36.9345545768738
14,-1.29878329024039,-0.729753914114563,0.349836133315574,-0.000770282916708,38.053223490715
14.1,-1.42513894071155,-0.832215943171093,0.349676704478526,-0.00061085407966,35.8874320983887
14.2,-1.54408211788208,-0.902382178250384,0.349389931132756,-0.00032408073389,37.3193949460983
14.3,-1.65511667509416,-0.96411910820379,0.3490180089748,4.78414240656644E-05,37.8740608692169
14.4,-1.75549841532124,-1.01904066221585,0.348628386937355,0.000437463461511,34.4650626182556
14.5,-1.8370046470146,-1.04237397527485,0.348154821890353,0.000911028508513,37.8056555986404
14.6,-1.90402416017212,-1.04614864075081,0.347662751520648,0.001403098878218,41.0058379173279
14.7,-1.9621845746282,-1.00953721920096,0.347143325647437,0.001922524751429,40.3712749481201
14.8,-2.01631435035835,-1.01778807521123,0.346730644389538,0.002335206009328,40.743499994278
14.9,-2.05751925392008,-0.961554061448763,0.346364475197417,0.002701375201449,40.2203232049942
15,-2.08252002567532,-0.830881461664584,0.346055809337381,0.003010041061485,42.7815407514572
15.1,-2.08008773486026,-0.724455851360979,0.345816926935316,0.003248923463549,43.5070604085922
