time,desired_D_u,hat{D_{u}},desired_D_v,hat{D_{v}},desired_D_w,hat{D_{w}},desired_D_q,hat{D_{q}},desired_D_r,hat{D_{r}},desired_x,x,desired_y,y,desired_z,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
25.1,2.51319476703966,2.59734507517423,1.13491030409408,1.13641669279102,-2.13224935254348,-2.12810570214472,1.2261727266498,1.30727417860499,-0.228439140840111,-0.028870243665901,-5.83804948101198,-4.99166703998652,-8.11893947860531,-8.63641295250438,-11.2750000000019,-11.123647595047,0.003518601297972,0.014174369887122,-0.006841309896377,18.2329613356153,7.59592302050123,-16.0108871868875
25.2,2.37635301205923,2.35170610864722,1.17163771680059,1.15667290148125,-1.9259983236163,-1.91846848239576,1.08080442881328,1.14220931073637,-0.276913417234724,-0.221213330472761,-5.95917223808705,-5.11967531978938,-8.03045865669032,-8.56187213091908,-11.300000000002,-11.1490575869773,0.004957197333726,0.013060393946345,-0.007780754534697,31.1150263933364,43.4720550582746,-39.4617531402456
25.3,2.21303165598697,2.21873800820296,1.20478272115216,1.19847411696245,-1.72100940900401,-1.71210402311904,0.962457451068894,1.10514625785525,-0.28521997354275,-0.232146505275536,-6.07895420654863,-5.24662671921227,-7.94017101545582,-8.48550618187657,-11.325000000002,-11.1741762798871,0.006432950802038,0.009658603722478,-0.00746065688235,23.5806765072923,1.83092340948407,-14.9699287377207
25.4,2.02268777982021,2.20449350986895,1.23337690019749,1.23231244019482,-1.51880098965234,-1.52457705133406,0.872039275196228,0.838898308783571,-0.259282916362609,-0.316928868745111,-6.19736843595912,-5.37330809256756,-7.84809686924019,-8.40664143479378,-11.350000000002,-11.1989455114563,0.006908605470165,0.00608593493101,-0.005852037559398,29.3924472459752,-18.1391404943762,-10.1752938874023
25.5,1.80518076164139,1.91802531522846,1.25649041165671,1.26561879890005,-1.32083638629089,-1.32250167050418,0.809768693193207,0.861488514720766,-0.205853705580139,-0.099988156471474,-6.31438828361647,-5.49967835606197,-7.75425693433788,-8.32506254098306,-11.375000000002,-11.2233643386821,0.006262729319414,0.002946419915921,-0.003399954420646,11.5546882148352,8.87832469385925,-5.95027891406037
25.6,1.56078012598729,1.72815842149113,1.27324170680084,1.27751396945082,-1.12851322080873,-1.13132621191882,0.775179226301934,0.608193428072402,-0.132289791982045,-0.249005800104023,-6.42998742054863,-5.62442227945909,-7.65867232433836,-8.24144761434202,-11.4000000000021,-11.2472937066915,0.005923181557173,0.000128939031608,-0.002293819971176,24.2963858175531,-4.22806844190068,-27.2833720389844
25.7,1.29016705835006,1.56786712925457,1.28280677738575,1.28979234002244,-0.943153396277457,-0.942978883499585,0.767135033329263,0.669255011044067,-0.046320073862394,-0.166705240365139,-6.54413983743747,-5.74830032077453,-7.56136454537565,-8.155326377734,-11.4250000000021,-11.2709923134022,0.004922664742243,-0.0020950709662,-0.001497227789897,7.81759944636799,24.2452138138194,-11.3505363568105
25.8,0.994429596856671,1.2061881947357,1.28442784941544,1.28972584688127,-0.765993771084302,-0.766441860803821,0.783859004009656,0.814849263018907,0.044196458141091,-0.127229178772312,-6.65681985047076,-5.87090735308888,-7.46235549128949,-8.06714338215564,-11.4500000000021,-11.2944879255576,0.00379821267892,-0.003932621695107,-0.000113240333234,18.1030687761467,18.2679741327102,-31.5630941740414
25.9,0.67505160890589,0.965970401213565,1.27742144762458,1.28977674505898,-0.598177596754575,-0.601697544037984,0.822972525149243,0.328344542448198,0.131512376901727,0.117557329273696,-6.76800210712094,-5.99172266679473,-7.36166743869937,-7.97728464789051,-11.4750000000022,-11.3178395189014,0.003141931406162,-0.003598749274488,0.001262851362034,29.595101233079,26.9234295301989,-1.36992169652032
26,0.333895753874823,0.654096499695824,1.26118576031817,1.26600636200671,-0.440746782618844,-0.444660683605437,0.881546207910699,0.779011279794969,0.208227291491364,0.19769577676186,-6.87766159184931,-6.11020595159741,-7.25932304199233,-7.88617385226896,-11.5000000000022,-11.3411724957637,0.003571758371842,-0.002971331813699,0.000796249464187,19.1442985379552,15.6392565067079,12.6441413313734
26.1,-0.026819277440436,0.279951816487489,1.23520724053599,1.24301821420721,-0.294635043569832,-0.295263399989292,0.956160677199064,0.927074484290279,0.267510848062009,-0.019551962097658,-6.98577363173443,-6.22673600200618,-7.15534532822588,-7.79375477175297,-11.5250000000022,-11.3646254276976,0.004701320975507,-0.002561255023075,3.94119617167095E-05,29.2692058029888,22.0642668681725,9.91799548216678
26.2,-0.404546871529939,-0.233859526921271,1.19906638636559,1.20138410505549,-0.160661979813015,-0.157854561180444,1.04297635184213,1.00830251247186,0.303307328127569,0.199380067402271,-7.09231390202342,-6.34216385162723,-7.04975769194696,-7.69949343217946,-11.5500000000023,-11.3883561639276,0.005490109342608,-0.001812253514685,-0.001881446375223,18.3244116185198,33.4636623236487,11.1825530256687
26.3,-0.796445495771873,-0.541378348016748,1.15244265055079,1.16007328432263,-0.03952812980369,-0.030847766966877,1.13781099002789,1.06900604009287,0.31051642438096,0.248553290093722,-7.19725843160492,-6.45702720769852,-6.9425838899283,-7.60311105895733,-11.5750000000023,-11.4124969421326,0.005308733518454,-0.000225479721335,-0.003748781999582,12.7973226596356,26.5212449288402,-20.982124342645
26.4,-1.19941607300662,-0.790983430562567,1.09511843726847,1.09480633864145,0.068188970455213,0.081755070856252,1.23622364086888,1.35433397427283,0.285145424735184,0.318557814341333,-7.30058360840251,-6.57131153264032,-6.8338480358232,-7.5046378367768,-11.6000000000023,-11.4370764380799,0.004161742240437,0.000489305979727,-0.005717304145502,19.053019575296,-1.87138191595755,-21.4744516169842
26.5,-1.61014314094155,-1.21523407615551,1.02698215200894,1.02445261177067,0.162037696840816,0.172947529548744,1.33360353226853,1.31704701004438,0.224428808422775,0.346350797735702,-7.40226618468731,-6.68411660527673,-6.72357459474012,-7.40485665149537,-11.6250000000024,-11.4618077999808,0.003252587044839,0.000626362530517,-0.006374065205206,16.0268065086735,-9.56637306032591,-23.2438327160707
