time,x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
28.3,-8.11165573342868,-5.81962175059117,-11.8262587829835,0.166717672755679,0.043117955353024,-0.030585086876467,36.6081489810666,3.25031922614233,7.03204999122283
28.4,-8.19769992465185,-5.69629705119489,-11.8477066629974,0.166580156087767,0.042771570802917,-0.030227789229,36.5862326136005,3.02988694684644,6.97588935792845
28.5,-8.28193819022197,-5.57179619600111,-11.8692973902458,0.16647212131336,0.042394989988808,-0.029627205246637,36.5685900224983,2.80771007625943,6.92417456476606
28.6,-8.36435112390586,-5.44615075026702,-11.8910527381898,0.166396963028865,0.042001320561268,-0.028823513511384,36.5549815181646,2.58637155088984,6.8777369603063
28.7,-8.44491897810635,-5.3193909296425,-11.9129903455443,0.166357646087154,0.041602115026336,-0.027852993464051,36.545115184959,2.36867313661714,6.8371505943451
28.8,-8.52362177518305,-5.19154572628913,-11.935123992566,0.166356653797023,0.041207329658455,-0.026748971938741,36.5386640470323,2.15723261725361,6.80275415799593
28.9,-8.60043942499571,-5.06264304894177,-11.9574638743127,0.166395958067926,0.040825328250593,-0.025542102922924,36.5352793844443,1.95432212748612,6.77467687854701
29,-8.6753518437599,-4.93270987314967,-11.980016882235,0.166477006515002,0.040462923981367,-0.024260428530946,36.5346023295398,1.76181852998823,6.75286623655167
29.1,-8.74833907072499,-4.8017723972302,-12.0027868927504,0.166600724247345,0.040125451773549,-0.022929401340369,36.5362741125554,1.58120596060829,6.73711613497184
29.2,-8.81938138021375,-4.66985619928077,-12.0257750573747,0.166767528566705,0.039816863891394,-0.021571931742201,36.5399448203709,1.41360227024289,6.72709457153284
29.3,-8.8884630827184,-4.53697721380139,-12.0489171136112,0.166977354651804,0.039539842349879,-0.020208475073384,36.5462512281743,1.2868863541022,6.72237013505287
29.4,-8.95556485926713,-4.40316038678558,-12.0722126835958,0.16723104709378,0.039295825514459,-0.018897820102689,36.553917881731,1.14199519626166,6.72233774998787
29.5,-9.02066770974397,-4.26843107464344,-12.0956633220481,0.167527613255887,0.039085198783454,-0.017600776969816,36.5625534917228,0.995540180113394,6.72658041882499
29.6,-9.08375315083309,-4.13281487231733,-12.1192703391878,0.16786557543201,0.038907703349056,-0.016308697819274,36.5718801711151,0.854828450663854,6.73453566372986
29.7,-9.14480335300298,-3.99633756625477,-12.1430339760045,0.168243130763959,0.038762369758224,-0.01502507825022,36.5816709684788,0.723160298250278,6.74560422800419
29.8,-9.20380123867146,-3.85902514068097,-12.1669531462626,0.168658228113922,0.038647600631047,-0.01375783307666,36.5917301141687,0.602045953781791,6.75918484325746
29.9,-9.26073055410178,-3.7209038033733,-12.1910254155934,0.169108618395173,0.038561284607458,-0.012516060707327,36.6018872679562,0.492148905991314,6.77469113409174
30,-9.31557592148143,-3.5820000153327,-12.2152470780308,0.169591896890099,0.038500912321416,-0.011308709941735,36.6119960322937,0.393696688638283,6.79156334641002
