time,hat{D_{v}},hat{D_{w}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
28.9,-2.45193890258009,-0.880737094057198,-8.66536592301936,-4.72336484337052,-11.9778701508699,0.239946459774693,0.080088898857895,0.037861408794401,-20.6673681735992,-35.6365084648132,-29.3183207511902
29,-2.56160085622785,-0.973498073384548,-8.74527590353356,-4.57713725004288,-12.0258430461926,0.217248508427896,0.092254797822462,0.030247529544509,14.7208511829376,12.0764493942261,-7.1102000772953
29.1,-2.64969134914372,-1.05122718006669,-8.82074018746268,-4.43775974578391,-12.071220547695,0.203284822813601,0.100656371529626,0.023378965294589,36.8559837341309,-20.9561347961426,-7.80766308307648
29.2,-2.73790160244463,-1.12412745711373,-8.89253803003586,-4.30242949590473,-12.1142377891394,0.19524355354611,0.105868954857291,0.013934022595192,60.4232788085938,-22.635056078434,2.85668075084686
29.3,-2.8145196449556,-1.20340741516487,-8.96150873419987,-4.16941769592635,-12.1550626117781,0.191167549865544,0.108097392372372,0.005614512236641,53.925895690918,-11.2191684544086,-2.21443921327591
29.4,-2.87297855604198,-1.27011739758228,-9.02924201066588,-4.03541227324929,-12.1943577816083,0.187281106637194,0.107272045340674,-0.002033064080714,51.4215588569641,-0.22072046995163,24.8997077345848
29.5,-2.9134820295473,-1.31835069561678,-9.09717728578239,-3.89705832299021,-12.2327330820646,0.179845001113422,0.1041129448912,-0.010140051410694,27.1135091781616,-31.207263469696,-28.7530124187469
29.6,-2.94372627084113,-1.35998377185844,-9.16569800136251,-3.75313177207854,-12.2701500354169,0.167561696431304,0.098558575748478,-0.0188757536448,-21.7933118343353,6.28927648067474,-49.8981326818466
29.7,-2.95663187284958,-1.38278822160769,-9.23506448019155,-3.60274400706862,-12.3065057617161,0.149496954840617,0.091554530145306,-0.026405040915013,-10.9395161271095,-6.598961353302,-8.20876955986023
29.8,-2.98135864208988,-1.39531464110167,-9.30465628654352,-3.44653451339525,-12.3413366153173,0.126496814715522,0.081819069747054,-0.030525909564903,-41.7042136192322,-15.2136072516441,-52.2962808609009
29.9,-2.94070343744143,-1.40857148256757,-9.37403544301873,-3.28382714721925,-12.3744072642432,0.098080219782045,0.069977695156593,-0.029560834985835,-30.6472718715668,-18.4477269649506,-20.1559856534004
30,-2.90134768055121,-1.40769331935395,-9.44127621477399,-3.11652109486591,-12.4050744271197,0.066669146171837,0.056319765942301,-0.027990213703122,-48.2299566268921,2.24252194166183,-40.9670799970627
30.1,-2.84751601143095,-1.38917896045032,-9.50556206780693,-2.94480536992053,-12.4332169713419,0.032599258677333,0.040933894188139,-0.022793966396635,-36.9319289922714,1.16242915391922,10.0902140140533
30.2,-2.78012243994895,-1.35647286902671,-9.56573646327825,-2.77021748677232,-12.4586238047834,-0.002437591642708,0.023636078389104,-0.013964418414601,-48.7464934587479,-21.6891676187515,-25.9664416313171
30.3,-2.69487891731728,-1.32486812840966,-9.61983576101617,-2.59721129385251,-12.4809022887317,-0.033748162026602,0.005264254391757,-0.001548730350454,-40.1874840259552,-2.0435057580471,-25.8145213127136
30.4,-2.57649874862722,-1.28983459862113,-9.66615446243689,-2.43111024493582,-12.499962603567,-0.055920501833824,-0.011330061773284,0.015279444577084,-85.9087526798248,-18.1923896074295,-33.0522477626801
30.5,-2.44210831797559,-1.23930531087762,-9.70336811054545,-2.2784677555358,-12.516010389378,-0.062483490188927,-0.02404356019417,0.031894649185595,-35.4413688182831,19.5219114422798,-12.4351166188717
30.6,-2.30539564618104,-1.15900442235497,-9.73143940358117,-2.1445297485554,-12.5295478759161,-0.04854841379315,-0.029514532174807,0.048828403801371,-24.8222082853317,19.6925118565559,-32.1137487888336
30.7,-2.16732664573208,-1.07264495720417,-9.75265840274269,-2.02403828413141,-12.5420003459965,-0.020002655950315,-0.027671429450687,0.063098750983274,14.6373718976975,24.2279037833214,36.0774397850037
30.8,-2.01256102824387,-0.982298436328929,-9.76887239940534,-1.9136202233018,-12.554320716907,0.01927205630859,-0.020257361973833,0.074090495629539,42.7021026611328,32.9683154821396,-3.2255232334137
30.9,-1.85352848809564,-0.890528396103479,-9.78082911306411,-1.81643321143597,-12.5663896586824,0.072136550856356,-0.007543422057375,0.083511121124915,58.8104665279388,61.3832473754883,44.2795366048813
31,-1.67794636146318,-0.788445579736546,-9.78946563480891,-1.73187828609627,-12.5782768988926,0.137776457010167,0.009289131541608,0.091534182276274,64.556610584259,70.5538749694824,36.3582342863083
31.1,-1.48981063775259,-0.676315487716334,-9.79583598238991,-1.65500511949094,-12.590578457191,0.211069181831792,0.028375571319826,0.097971342146006,92.4936830997467,67.4509048461914,-19.9796080589294
31.2,-1.29259015235775,-0.564359782630408,-9.80076121327372,-1.57980380379363,-12.6041944500634,0.285859908842479,0.048443621622446,0.101622181371089,100,83.0222547054291,4.14811968803406
31.3,-1.08359974430196,-0.447319628054661,-9.80494633480834,-1.49840074779239,-12.6206930189938,0.354087232562617,0.069982622945658,0.09855798530617,86.4089131355286,64.3450319766998,-1.91132873296738
31.4,-0.859829744838257,-0.328437452104757,-9.80919794281284,-1.40132374097121,-12.6424528598965,0.405985300603554,0.092528213817445,0.085152255798622,85.7804596424103,73.6680746078491,13.8162776827812
31.5,-0.630782410765632,-0.194150681153534,-9.81482182992833,-1.27933145265557,-12.6722555364244,0.431907551992691,0.11580327688116,0.060161759586724,60.0711703300476,54.6966195106506,25.1016795635223
31.6,-0.431272814443013,-0.051986408932486,-9.82398413420869,-1.12587297155333,-12.7124159067833,0.424886148928109,0.137915824427974,0.0267000349947,50.3616154193878,15.8742681145668,-80.1270723342896
31.7,-0.244265505727913,0.123413438481871,-9.83926065823651,-0.939276417204301,-12.763522189907,0.383114253108545,0.154201325203423,-0.006763471743433,23.491969704628,-14.2040729522705,19.4087073206902
31.8,-0.050600887181682,0.264349014418673,-9.86185734082546,-0.723174224343628,-12.8230634011477,0.310801253241191,0.159733865045297,-0.037470934272444,-40.324330329895,-42.1163409948349,-62.8588557243347
31.9,0.117439472330484,0.379451209814626,-9.89038841691922,-0.488740068616509,-12.8849461978234,0.220390858249666,0.158023813163538,-0.061462139136063,-53.4460008144379,-43.7598496675491,-73.5629916191101
32,0.346558540449411,0.471689290081766,-9.92134456178146,-0.248928994442569,-12.9429621996682,0.126086611935321,0.15185134774782,-0.078820376382148,-81.0672223567963,-46.9232946634293,-68.3366179466248
32.1,0.575251553639546,0.56908195579168,-9.95070905224118,-0.011250851724019,-12.9937694352863,0.036037440920174,0.142072913162641,-0.092639736152643,-30.3428798913956,-46.8126237392426,-72.3507583141327
32.2,0.789598368940659,0.668135325892025,-9.97514582334047,0.218076331060449,-13.0358118510318,-0.043547171006985,0.126613305129115,-0.103126381390066,-72.2557544708252,-96.1720108985901,-44.0842628479004
32.3,1.00435165021918,0.746157671131367,-9.99242349521991,0.430747281905597,-13.0682132944068,-0.104892388608,0.103244851632523,-0.105721403162587,-100,-55.3086161613464,-60.6204569339752
32.4,1.24892976938444,0.833451869158197,-10.0015746262606,0.618772442544753,-13.091162752307,-0.140858430894168,0.07211693814821,-0.098910730014245,-80.1128149032593,-35.6315970420837,-8.34465175867081
32.5,1.45912875267052,0.898400618770837,-10.0032591694299,0.775228752668889,-13.1059356664131,-0.14530230530441,0.03948480714658,-0.089851886391187,-21.7836081981659,26.734334230423,28.8709998130798
32.6,1.63026602439995,0.983105823068082,-9.99960473137017,0.904427472051478,-13.1153056277834,-0.122793708761551,0.014783506613953,-0.081916270588473,-9.36183333396912,19.3904787302017,-38.2866680622101
32.7,1.75821759930832,1.07677003264604,-9.99252803559785,1.01670545100969,-13.1220927756606,-0.083580235611796,0.00182180754732,-0.074207026565983,43.644306063652,59.7211420536041,29.5911908149719
32.8,1.89600158260762,1.16563365673576,-9.98324026942256,1.11924061240885,-13.128212215603,-0.034759306993878,-0.002962327186733,-0.060277086137391,43.4263050556183,72.5564479827881,-26.622486114502
32.9,2.03061481707296,1.23644099201722,-9.972337142568,1.21363681817761,-13.1345444688137,0.022000202065947,-0.002764599134483,-0.039997851070737,51.8826842308044,30.2285701036453,-29.9748957157135
33,2.15937733927415,1.28247636468672,-9.95973884769591,1.30178140867334,-13.1415161628228,0.084657842466617,0.000674468468068,-0.015532018682806,64.5176827907562,74.8837351799011,34.7486853599548
33.1,2.27779392886454,1.30509509323115,-9.94433109059995,1.38939627691825,-13.1497960406254,0.147220457456635,0.00826698324711,0.006717046495716,66.0739302635193,2.38804221153259,64.0681922435761
33.2,2.37769285826922,1.32113063693585,-9.92433002154355,1.48438294267691,-13.1605023994671,0.20140808195501,0.017753440972776,0.021324663733942,70.3969478607178,20.0657486915588,38.0152642726898
33.3,2.47173180983642,1.34383534320085,-9.89795720047904,1.5945388340743,-13.1749636494093,0.239035425616599,0.025964289899066,0.027674042367383,85.7068777084351,-27.4169892072678,40.7256364822388
33.4,2.54018015173585,1.35166760361332,-9.86365580768024,1.72707681075322,-13.1944292445678,0.252558009006145,0.031559762028917,0.024354107418197,61.3275349140167,-4.53353188931942,22.7478235960007
33.5,2.56862592000323,1.35950189491528,-9.82161019491978,1.88444058199112,-13.2191825680447,0.239582583172769,0.03307482547694,0.015094963369799,43.5852020978928,-14.5467787981033,-33.4015071392059
33.6,2.56432954927586,1.33521528585863,-9.77350707006035,2.06451871837714,-13.2482456267726,0.202657195015063,0.028887561064856,0.008878785300047,31.0237169265747,13.8774871826172,-4.56867814064026
33.7,2.59518333383416,1.29031257380524,-9.72139249922755,2.25977459677344,-13.2792777040977,0.149840839288255,0.018760116573272,0.005564950945877,-76.6623377799988,-69.1461145877838,10.9903797507286
33.8,2.59934303365372,1.22929092876892,-9.66851525814524,2.45551466675395,-13.3088992599545,0.096511004138264,0.005270970743076,0.004443317323594,-50.117838382721,17.4262404441834,-10.9381698071957
33.9,2.62928356338478,1.18003470013059,-9.61711246101483,2.6406555059335,-13.33507718423,0.05415197697436,-0.008879627612147,0.001419010482924,-58.1562876701355,12.9025474190712,-25.6723672151566
34,2.59773070405257,1.10872162326101,-9.56898384197982,2.80806821572119,-13.3571885862013,0.030161901683018,-0.020043633632964,-0.006822729673234,-44.0628230571747,48.3966648578644,-43.7374174594879
34.1,2.55564667354274,1.04112440928678,-9.52400886562005,2.96000094186458,-13.3763590742665,0.022248548265478,-0.025890836590178,-0.016794819720724,-16.2571981549263,40.251886844635,-34.6634298563004
34.2,2.50074564883631,0.970280714211858,-9.48089975774739,3.1020424671413,-13.394173315667,0.024547143440565,-0.027869784792273,-0.029461721599091,15.9595921635628,37.179833650589,-48.1805145740509
34.3,2.43869514787689,0.882501940545298,-9.43948744664475,3.23604474812518,-13.4114241431778,0.035162550476535,-0.027609409950576,-0.040780115767843,24.4060456752777,10.8309239149094,-28.1110674142838
34.4,2.34348848976536,0.802458253067458,-9.39838827875962,3.36641284499687,-13.4289982596859,0.049407538304317,-0.025377118551139,-0.050884084867938,74.048924446106,100,-79.1235208511353
34.5,2.25634517518757,0.725790561307575,-9.35625709722536,3.49657618272312,-13.4475448097908,0.063548833786371,-0.022133090842688,-0.057772338647193,16.5367990732193,64.6637141704559,-35.3729546070099
34.6,2.15736054203083,0.63084476307792,-9.31079871674564,3.63188213675754,-13.4680063543315,0.071701910927658,-0.017120029608478,-0.059667090104431,-39.8303210735321,76.6254782676697,-9.19149518013001
34.7,2.043423554557,0.540746968712324,-9.25963871017817,3.77638882543446,-13.4912447364888,0.069128751043044,-0.012319308849994,-0.057424355036089,28.7989795207977,43.4297651052475,-34.7233712673187
34.8,1.9129707195925,0.443132638262507,-9.20084616092382,3.93189034475589,-13.5176220695014,0.053357814307218,-0.009896655685452,-0.04871408858463,-17.3768132925034,33.6844444274902,-25.956791639328
34.9,1.80522816938578,0.355353702378049,-9.13276515462841,4.09824379334568,-13.5469469093533,0.023785223086665,-0.009975300130717,-0.033907308868081,-54.8861622810364,-1.32823102176189,-21.7471942305565
35,1.69506118955247,0.267744860959474,-9.05534408816497,4.27108130476995,-13.5780496536094,-0.015704780360553,-0.01486145348033,-0.016728097626357,-61.9587898254395,26.4803528785706,-35.1712286472321
35.1,1.56680967651122,0.176107262024489,-8.96974920900685,4.44533578914144,-13.6093917009865,-0.060098442219226,-0.023522296595479,0.002871284093556,-36.5655958652496,-4.28635478019714,-35.6356471776962
35.2,1.43902265639508,0.076494597809231,-8.87675509126871,4.61854928361979,-13.6398921363486,-0.106930266555674,-0.037633090750813,0.023904713960365,-60.0047409534454,-21.752293407917,-31.5645456314087
35.3,1.33788211825472,-0.002102910558058,-8.77895415674746,4.78642050417595,-13.6681574336983,-0.151180499993011,-0.056326375184361,0.043083231802887,-92.4942433834076,-38.648447394371,-43.6984062194824
35.4,1.20970896812969,-0.088921871745087,-8.68088673650488,4.94350006010658,-13.6929290837839,-0.185830699980348,-0.077777649827328,0.059230342235069,-73.7312078475952,-62.5530958175659,15.8195123076439
35.5,1.08095372405629,-0.172703448222029,-8.58769487824576,5.08486167174779,-13.7135499635845,-0.204042345340941,-0.098836920827859,0.06662467896383,-44.0803170204163,-16.6109770536423,-25.3559112548828
35.6,0.922780311049422,-0.245456740502826,-8.50523441753519,5.20538361217758,-13.7298409069656,-0.198534873597264,-0.115238899808094,0.061774235343077,-79.4118762016296,-11.3680273294449,42.7025705575943
35.7,0.750705171124558,-0.299557340350091,-8.4380152561581,5.30205532922089,-13.7421394088621,-0.164606314055095,-0.124346612569645,0.046357393248192,-21.4021921157837,43.3573633432388,-53.0956447124481
35.8,0.599913171838989,-0.348763252308451,-8.38008674672414,5.38563554479403,-13.752438821163,-0.114693644001537,-0.121348346128994,0.034023825153688,60.2683961391449,67.8451895713806,-23.3388513326645
35.9,0.470742897897612,-0.351834867852232,-8.32716863200604,5.4625224056563,-13.762366579157,-0.056643284866066,-0.105113725819602,0.024673687599036,80.9987187385559,89.6404504776001,-9.60943773388863
36,0.345408550871511,-0.351910435527877,-8.27997076728896,5.53110057262441,-13.7724179635999,0.011154342505472,-0.081411089876787,0.017211898730571,59.3940317630768,94.6086287498474,-40.2703166007996
36.1,0.228760000732575,-0.356753688847032,-8.23798530288572,5.59170422671291,-13.7828161993817,0.088126226986298,-0.055521871174626,0.013200974842791,92.1670913696289,84.5539391040802,-48.5043585300446
36.2,0.116904810607248,-0.355460898353122,-8.2000433764177,5.64567367715985,-13.7936135136228,0.172557098463896,-0.029792667701188,0.011983743396842,95.9657371044159,84.9868595600128,-61.2835466861725
36.3,0.008380658573797,-0.331725511629612,-8.16391830816183,5.69590585089674,-13.8051581141588,0.260816092111837,-0.005475935238187,0.011149774268335,89.3897294998169,80.4956257343292,-41.6553020477295
36.4,-0.086743461412796,-0.288663797371425,-8.12632555607819,5.74675742400087,-13.8183391532672,0.347381314660756,0.016644308476253,0.006693745152578,91.1783277988434,78.9539933204651,-9.56063345074654
36.5,-0.175784507564165,-0.235399956537882,-8.0829583211003,5.80408153351139,-13.8347197753382,0.42481615469759,0.036623703824558,-0.000736454978149,90.5905246734619,73.478102684021,1.38548612594605
36.6,-0.262340443611603,-0.170585180562886,-8.02904140769704,5.87432788198193,-13.8563535412468,0.484856983922273,0.054721129050823,-0.013154646249946,88.3140206336975,86.4944875240326,-62.0040357112885
36.7,-0.336633422173126,-0.086295147343651,-7.95952306856622,5.96449581407913,-13.8856743429157,0.518613612595271,0.071109896834198,-0.030002636006082,100,55.1537036895752,-27.4842441082001
36.8,-0.414420586396768,0.023785449188349,-7.87127586327085,6.07953917486556,-13.9243620290188,0.520169316723393,0.083116885952352,-0.049397869702961,69.5220768451691,26.4452040195465,-60.5105519294739
36.9,-0.505173978564741,0.14284720614375,-7.76427453178145,6.22033456195901,-13.9719918564323,0.489146645928337,0.086742525455716,-0.065669733088171,64.8072361946106,-32.9738438129425,2.62359976768494
37,-0.544670432380552,0.236688223574953,-7.64056656485447,6.38354110784939,-14.0258662073731,0.430142264995609,0.086607357900877,-0.08025955172788,46.9335168600082,8.69567766785622,-44.3816125392914
37.1,-0.631327566391917,0.363307364683572,-7.5038576643406,6.56252319011755,-14.0824790433618,0.35138928921307,0.086903241487643,-0.093219572391703,88.8733685016632,1.31017751991749,-24.97648447752
37.2,-0.650150433065297,0.500486713944516,-7.36364605958059,6.74288973515461,-14.1368291910635,0.270693125092751,0.086732691884993,-0.100167628568736,-55.8130502700806,13.1932899355888,12.6150861382484
37.3,-0.657865545864462,0.639039361740426,-7.22627113198245,6.91375682287433,-14.1858771746193,0.200544312496592,0.086082529558568,-0.100712884214046,-96.0263848304749,-29.1426002979279,1.4912337064743
37.4,-0.658325066403522,0.79945769377587,-7.09443407976159,7.06962939410784,-14.2287724354794,0.146441034502276,0.086111380224203,-0.098313766343567,-29.9301534891129,51.7602741718292,-22.9326531291008
37.5,-0.637994376044679,0.972570201444082,-6.96845702747645,7.20973457022753,-14.266226106606,0.108573906674255,0.087055307627309,-0.094302134771796,-74.9288499355316,-6.08197450637817,-13.3747637271881
37.6,-0.66528710410813,1.15798638057342,-6.84788077725333,7.33553258909766,-14.2993722458977,0.085060790975248,0.08828666261738,-0.088154057890135,-45.6848204135895,32.4451208114624,-56.2701463699341
37.7,-0.708967015718563,1.34790313346746,-6.72939052446505,7.45162467136297,-14.3299482629411,0.069920213819341,0.090946950215667,-0.071153957783062,1.54262781143188,52.3340940475464,-31.4826756715775
37.8,-0.673952114765695,1.54429957972565,-6.61166926579573,7.55925362053518,-14.3588675478084,0.060986693906696,0.095864840952847,-0.039968843270776,-29.1267693042755,-8.96003246307373,-38.9686048030853
37.9,-0.622602789432558,1.74796527888791,-6.49660798154784,7.65577525893961,-14.3860656303204,0.061068244845759,0.101198909722618,-0.005257752079345,12.7360135316849,14.0295162796974,-27.3492246866226
38,-0.588793234207606,1.95476519359952,-6.38467027280775,7.74106944264433,-14.4117786169571,0.070349806804966,0.106008513176808,0.025986504588509,-73.5325455665588,11.1079394817352,-2.61194445192814
38.1,-0.567828485164334,2.16257398538109,-6.27449488087058,7.817598374155,-14.4366385846797,0.08610959897338,0.110342929884034,0.048847679587699,9.80794876813889,28.0656754970551,25.3290593624115
38.2,-0.561236739226732,2.36150368895309,-6.16374113555193,7.88886681103712,-14.4614134578182,0.104302930987811,0.113891036793461,0.059547543932502,14.606386423111,23.4512314200401,2.96517852693796
38.3,-0.548034123149772,2.5676055704222,-6.05070545790425,7.95807082294885,-14.4866904804765,0.121639081837137,0.11796054794487,0.062311310590973,-46.165668964386,-5.97290359437466,12.2509181499481
38.4,-0.54439783694013,2.76827336580717,-5.93521963944563,8.02702806359203,-14.5126038130527,0.136917634778652,0.119556976840602,0.058042975856529,25.1584768295288,-26.7803162336349,-8.35784077644348
38.5,-0.544754691694089,2.96226525840401,-5.81811978484819,8.09651702032115,-14.5387887244542,0.150396813259321,0.118197078876825,0.054720889711451,14.7667825222015,9.48835462331772,-28.7248224020004
38.6,-0.536650375317699,3.14539422251057,-5.69898768755776,8.16723307763456,-14.5650212436566,0.161345939719136,0.114497883649113,0.055853509701462,44.6639150381088,-11.5317903459072,-65.0121212005615
38.7,-0.520932437546697,3.32169637581641,-5.5782499776219,8.23842740223838,-14.5908242116252,0.170561612365559,0.108453367684588,0.060099719404677,26.7403721809387,-8.65210369229317,6.39356374740601
38.8,-0.499280378760698,3.48593821597716,-5.45759538443637,8.30839259667282,-14.6154920950984,0.180429778034166,0.100445889774526,0.065963842534176,30.0637423992157,21.9334900379181,45.1851189136505
38.9,-0.50338040950565,3.63873730679905,-5.33542788237739,8.37740854176779,-14.639133309873,0.189440064018533,0.091115966029952,0.072341894075219,41.9413089752197,-37.3925745487213,22.6640969514847
39,-0.501415446222697,3.78319658306703,-5.21239247246344,8.44482996146403,-14.6615127902925,0.198477379128569,0.08068755405183,0.079829840114188,48.8250195980072,9.86348092556,64.3467783927918
39.1,-0.489452559480401,3.9079399719757,-5.0879435512353,8.51067019987978,-14.6827119189953,0.207045561781093,0.070414625100726,0.086791736525588,70.7684636116028,22.0687821507454,40.0865077972412
39.2,-0.496163548297333,4.0219485103953,-4.96380261186002,8.57396222028946,-14.7025565088876,0.217103856695592,0.060691099153136,0.090143743500521,47.241398692131,-11.7443025112152,20.3680440783501
39.3,-0.52030360211926,4.11579800444616,-4.83931655583695,8.63531356818535,-14.7213591813506,0.227740815173739,0.051131556635377,0.090470063533162,97.2544312477112,14.1296252608299,-2.08845138549805
39.4,-0.555806029974337,4.19153097009502,-4.71320358047829,8.69579029557676,-14.7395021742924,0.237272397723404,0.042194157612817,0.09199256143329,7.56891369819641,27.9346764087677,31.8788290023804
39.5,-0.576395390379694,4.25155167683862,-4.58583939145393,8.75530171498364,-14.7570881761038,0.246051159725207,0.033334496734413,0.094761055558558,49.3379503488541,44.21226978302,1.66711956262589
39.6,-0.630019327500902,4.29920616192685,-4.45538733169379,8.81444482562432,-14.7744481522586,0.252152275034804,0.024466491291908,0.097562798025336,47.5433140993118,46.5309143066406,2.25615948438644
39.7,-0.669476943613927,4.3201291190386,-4.32324952510187,8.87245103547627,-14.7914775753033,0.25716108336384,0.017063740501257,0.099159045527684,44.8913782835007,21.0662245750427,48.4794825315475
39.8,-0.710209211227975,4.31115256726805,-4.18916817024957,8.92939261192385,-14.8084037435957,0.260777173369991,0.010258219245303,0.095414533121891,31.4111739397049,29.2410165071487,-7.82205536961556
39.9,-0.789422468866615,4.28630344357155,-4.05292013113326,8.9857763821025,-14.8253787433312,0.262536738523339,0.003115194484912,0.089142410660221,67.8638577461243,24.8801574110985,-32.2105824947357
40,-0.85636023752111,4.23697049152527,-3.91521709981817,9.04176937711746,-14.8423582884958,0.262995128163088,-0.003899138533845,0.08198611470134,5.0213098526001,54.0315866470337,0.222603976726532
40.1,-0.954564405070953,4.18380395368746,-3.77486290977325,9.09801470167903,-14.8595522284773,0.260791040054954,-0.010427171655514,0.072231963978804,47.0674633979797,39.6586358547211,-55.4911375045776
40.2,-1.04108304706834,4.09107375726387,-3.63169135548512,9.15479266863409,-14.8770600365955,0.255662695892905,-0.016579215495614,0.064534968142482,22.911374270916,29.0397584438324,-64.6753907203674
40.3,-1.15609536428332,3.97812498093782,-3.48873737134232,9.21069865127928,-14.8945816449392,0.25099603769884,-0.02161114364403,0.059066803854449,59.763240814209,30.0637483596802,-80.7992577552795
40.4,-1.24930472524593,3.84305563547653,-3.34537632977262,9.26553798975062,-14.9123255059602,0.246306048236473,-0.02567907027951,0.055035258698096,29.8690795898437,12.911956012249,-94.6372270584106
40.5,-1.35088402543594,3.67694765384074,-3.20117258983247,9.31892657833757,-14.9304471330801,0.241333385647493,-0.029619744993911,0.049375709947834,17.4851834774017,12.8946870565414,-55.5508375167847
40.6,-1.48084650134007,3.503461223992,-3.05349042530391,9.37169328704151,-14.9493479148778,0.233286585033879,-0.033310766002634,0.045430653798488,24.3381708860397,29.6259850263596,-90.5277907848358
40.7,-1.60792154642284,3.30334054099152,-2.90134232883178,9.42398732966275,-14.9691966549138,0.221161768978183,-0.036811715008581,0.044769976283988,-8.40978622436523,32.2439789772034,-69.9544727802277
40.8,-1.73241849161946,3.08216338290731,-2.74400130943744,9.47543556700703,-14.9901034272127,0.204370941645875,-0.040385886080328,0.04926417302155,42.4948215484619,3.45314890146255,-99.7344613075256
40.9,-1.87455736909373,2.84503461905299,-2.57895498717949,9.52587334364455,-15.0124347340363,0.180515582574188,-0.043474424096636,0.06079894233692,57.9981207847595,7.33756273984909,-49.091163277626
41,-2.00353326695142,2.58674693794521,-2.40486706773418,9.57432214748135,-15.0364588979989,0.148505459797943,-0.04585715181423,0.082021416000381,1.36787891387939,4.36623096466064,-36.8899881839752
41.1,-2.12075964383107,2.30426237590043,-2.22293156593424,9.61864246950541,-15.0621554938787,0.109943222934549,-0.047039045810749,0.112760175658119,-21.7950016260147,36.225414276123,-7.85606801509857
41.2,-2.17577999460166,2.01725809833305,-2.03771005304097,9.65599832927706,-15.0891789871229,0.069790089601944,-0.044150861292391,0.145938062821873,-27.6201188564301,49.524649977684,77.3506999015808
41.3,-2.27335671895028,1.71565419579542,-1.85377514511288,9.6849151697741,-15.1174570246435,0.032584160165643,-0.036591179621843,0.165234683303161,-53.8235247135162,68.7110304832459,57.4036836624146
41.4,-2.38545205324418,1.40818907589007,-1.67412961184304,9.70703868712067,-15.1470848786063,0.000574604056792,-0.024409073612907,0.171199945848937,-63.1018042564392,24.459382891655,54.8137664794922
41.5,-2.53144767355575,1.09170354179598,-1.49861076088407,9.72523141783094,-15.178510643835,-0.027303176637599,-0.008206376681412,0.163208104351758,-51.1939406394959,54.7791719436646,91.8705761432648
41.6,-2.66961196135916,0.76085406693946,-1.3261641891434,9.74237310737601,-15.2121015706441,-0.052902907376801,0.010912852835223,0.148191159842977,-59.5380306243897,27.515509724617,52.3825764656067
41.7,-2.79504161849789,0.426927033362113,-1.15818927033212,9.76005967462815,-15.247542905313,-0.075228295431347,0.032682204679856,0.128050631167324,-16.8587610125542,48.412960767746,58.6743295192719
41.8,-2.89149654148459,0.091065495059802,-0.994961371667824,9.77897786922356,-15.2845938293257,-0.094025924827943,0.054716003708706,0.107031414901319,51.4796912670136,-9.46247279644012,56.6830992698669
41.9,-3.00280320584305,-0.253073110815082,-0.843198839810458,9.79796364195517,-15.3210743009775,-0.101990160028763,0.074095378575788,0.086434607515792,-53.5700798034668,1.7063319683075,54.375547170639
42,-3.08259843664716,-0.605088683593049,-0.707449161408255,9.81565060457283,-15.3550571649696,-0.093838560573245,0.090258398099227,0.075257683018824,-20.3516066074371,17.1873152256012,-39.0336692333221
42.1,-3.10101233907519,-0.960049297015798,-0.589396734047581,9.83049970239775,-15.3854167128734,-0.067228833245003,0.10351777223357,0.07276174122829,-35.5801343917847,-0.591893494129181,18.0030003190041
42.2,-3.12306493909934,-1.30409102153504,-0.482726359274088,9.84211479123784,-15.4133500893299,-0.028353848492633,0.113739807350628,0.070574884779707,33.2270741462708,6.2136135995388,-23.3120694756508
42.3,-3.14369528520732,-1.64160924214848,-0.383137682086752,9.8506228947687,-15.4396890756099,0.018363500624537,0.120045343033267,0.064509304352425,58.263772726059,11.8007272481918,-20.5890581011772
42.4,-3.14548586470443,-1.97050387692,-0.279141866014687,9.85721357622117,-15.467115559067,0.06100301898757,0.121505487499697,0.050544892645274,83.7090134620667,-1.11883282661438,29.5833706855774
42.5,-3.15355381144375,-2.28966200005235,-0.165572233691037,9.86291813236094,-15.4964163765385,0.094168900847158,0.117140026273614,0.028837858066538,94.1794157028198,-50.4524648189545,-2.99517065286636
42.6,-3.13543875960183,-2.60429599106294,-0.041010392444274,9.86876698913724,-15.5270707230345,0.116402328934542,0.105747966537407,0.003530558414169,100,-52.8208136558533,-40.7720535993576
42.7,-3.11239901156229,-2.91126108813158,0.095331668285738,9.87556247437693,-15.5581766014007,0.127006759146143,0.089473432888619,-0.021807409430284,18.4436082839966,-52.0909309387207,8.0946296453476
42.8,-3.07513994326475,-3.21417549751223,0.243441853501236,9.88360225882055,-15.5887343228824,0.12618584163244,0.071287890195642,-0.043082435389881,55.8466792106628,-43.8488006591797,-16.7158871889114
42.9,-2.99840433082391,-3.50255356470848,0.399548782130342,9.89223836842996,-15.6175121657794,0.117976091465756,0.054983097084823,-0.059286326940043,44.7414457798004,-15.2785405516624,-88.0747318267822
43,-2.89710725629569,-3.76481926543999,0.557216955585861,9.90014853841595,-15.6436667372123,0.109001391094619,0.041924358417909,-0.06852357557142,-27.6407539844513,-3.21821123361588,-64.878511428833
43.1,-2.7808446126991,-4.00316487920879,0.711465377557952,9.90587800664339,-15.6671126657077,0.10424116660541,0.031055388275731,-0.070618408989429,31.4188122749329,34.8406732082367,-59.2314779758453
43.2,-2.64996921905959,-4.21419250240672,0.860049003228375,9.90835886458278,-15.6882757954342,0.105759355977028,0.022502051948456,-0.061377447200222,24.9668329954147,9.86867845058441,-62.5474452972412
