time,hat{D_{v}},hat{D_{r}},psi,e_{psi},tau_{r}
18.5,-2.02395903654228,0.133339134367655,2.08168671226288,0.012708390130313,12.4161519110203
18.6,-1.66598116817603,-0.351581452612273,2.08546712941069,0.008927972982508,4.72312420606613
18.7,-1.31371382020812,-0.806840379900141,2.08931105372595,0.005084048667243,-0.975093431770802
18.8,-0.963308635994709,-1.29769315847759,2.09276771251081,0.001627389882382,-5.90336509048939
18.9,-0.619344235336193,-1.87180417587941,2.0959556332492,-0.001560530856003,-12.6913219690323
19,-0.283289888813072,-2.47398055808882,2.09873980347658,-0.004344701083385,-14.7608429193497
19.1,0.042266856626417,-3.08035599502836,2.10117949530065,-0.006784392907454,-18.8903793692589
19.2,0.354045159251547,-3.70124437491401,2.10302926266447,-0.008634160271279,-21.6852739453316
19.3,0.656479259882566,-4.32407298064718,2.10459604930303,-0.010200946909832,-17.8883284330368
19.4,0.942501551362639,-4.95066567535285,2.10621720572407,-0.011822103330878,-21.6489881277084
19.5,1.21091020551499,-5.56740121868386,2.10773362276642,-0.013338520373222,-18.5852140188217
19.6,1.46112616423173,-6.16778091916946,2.10907231811721,-0.014677215724011,-22.6775795221329
19.7,1.6943743473079,-6.70640324985606,2.11007285046239,-0.015677748069199,-25.96395611763
19.8,1.90982999498865,-7.22545922736025,2.11065583858633,-0.016260736193134,-23.4918564558029
19.9,2.10505868668693,-7.66381012524415,2.11104820197939,-0.016653099586197,-24.3012681603432
20,2.27978207456543,-8.06578908994905,2.11155702167954,-0.540760694884642,-26.5309900045395
20.1,2.25736357322244,-8.43054738380961,2.09352400868895,-0.522727681894051,-76.4082074165344
20.2,2.37817627476269,-8.64266604595263,2.04636956181279,-0.475573235017893,-99.3334710597992
20.3,2.5674324052943,-8.92817826664539,1.98157571629344,-0.410779389498539,-94.6249723434448
20.4,2.73804481479163,-11.0725547255303,1.90809160502253,-0.337295278227635,91.0939633846283
20.5,2.85592306886616,-9.94089363930962,1.83475315334932,-0.263956826554426,-97.7701902389526
20.6,2.99881815843722,-8.83789680042569,1.76879872725325,-0.19800240045835,-21.998818218708
20.7,3.07323126009639,-8.40752585598335,1.72253253865594,-0.151736211861044,-29.6289145946503
20.8,3.04836888424953,-7.5946779650154,1.69427709637469,-0.123480769579791,-34.1802388429642
20.9,2.97594035607237,-7.2607942747263,1.67297592625057,-0.10217959945567,-30.8370292186737
21,2.92208903508445,-6.72818551961989,1.64854483823332,-0.077748511438422,-27.8981655836105
21.1,2.91563845633477,-6.04406015345126,1.62282498603119,-0.052028659236291,-20.8771079778671
21.2,2.90337068385543,-5.31291279304097,1.60237598168501,-0.03157965489011,-10.2529101073742
21.3,2.8445077595004,-4.47777855607499,1.58932826315193,-0.018531936357032,-4.52027432620525
21.4,2.76359706008753,-3.58597176195185,1.58152420614946,-0.010727879354561,-0.582345435395837
21.5,2.67345161225654,-2.67908162523873,1.57642873693692,-0.005632410142028,1.92897878587246
21.6,2.5733302461224,-1.78085545661532,1.57260800161145,-0.001811674816552,5.49015663564205
21.7,2.46997774088574,-0.811117198744223,1.56915335448835,0.001642972306551,9.54622775316238
21.8,2.3665498078702,0.110580132102985,1.56574786658175,0.005048460213147,16.5038719773293
21.9,2.25426727888539,1.04444862955626,1.56222400169796,0.008572325096932,18.6297968029976
22,2.1463124715,1.94832663208806,1.5584754954142,0.012320831380701,24.2961049079895
22.1,2.03852576745506,2.77080464446888,1.55546379103757,0.015332535757324,23.6631721258163
22.2,1.92508770668352,3.56118963388133,1.55360277623549,0.017193550559404,28.376317024231
22.3,1.81046389247986,4.28554070046495,1.55251379152497,0.01828253526993,32.6254516839981
22.4,1.69672867816794,4.93541538991637,1.55201379289871,0.018782533896186,26.610916852951
22.5,1.58871141798664,5.49729971030303,1.55187151751029,0.018924809284608,24.8164966702461
22.6,1.48165918207306,5.99784951971354,1.55222639035193,0.018569936442967,28.4696698188782
22.7,1.3835243507397,6.3521413806306,1.55287813032583,0.017918196469069,19.1739618778229
22.8,1.28952320908015,6.6197608020593,1.5542074834251,0.016588843369795,19.5623889565468
22.9,1.20608454309492,6.80276316523819,1.55647554645998,0.014320780334921,14.2414629459381
23,1.12195821021962,6.86340897945148,1.55980453364724,0.010991793147654,13.4580865502357
