time,hat{D_{w}},hat{D_{q}},theta,e_{theta},tau_{q}
21.4,-0.088088450759952,-4.37414514174555,0.261535479380995,0.000263908418155,35.9163420115957
21.5,-0.433653607810928,-3.86811356020844,0.261569112180041,0.000230275619108,33.9199409909335
21.6,-0.774671622045379,-3.25594795383484,0.261561288819511,0.000238098979638,36.2141127649692
21.7,-1.10760493948296,-2.69466707221944,0.261612932235928,0.000186455563222,31.291092128677
21.8,-1.43305604555948,-2.08460532062812,0.261479371133809,0.000320016665341,31.4995750033216
21.9,-1.74707704645036,-1.43551381428807,0.261212856314136,0.000586531485013,28.7182823022184
22,-2.05033053857323,-0.926465552963026,0.260915010546183,0.000884377252967,29.0134258686674
22.1,-2.340109564644,-0.298513037496824,0.260692465676764,0.001106922122386,33.8355402772963
22.2,-2.61308481582457,0.304513518327966,0.260833639160266,0.000965748638883,29.6450055198724
22.3,-2.86739188326949,0.896730591874815,0.260874655939726,0.000924731859424,27.9299740294402
22.4,-3.10701475003135,1.42775082703546,0.260868638936242,0.000930748862908,29.2171398389725
22.5,-3.32602666524222,1.89432852559614,0.260846148382191,0.000953239416958,27.219005891747
22.6,-3.52571050772244,2.38796602652062,0.260816964518949,0.0009824232802,31.225262771392
22.7,-3.70476094062404,2.85410383237658,0.260669893774659,0.001129494024491,28.9431770752543
22.8,-3.86284245596213,3.19603626298382,0.260650043802385,0.001149343996764,33.1907218260817
22.9,-3.99624607900741,3.53552846327469,0.260699684924857,0.001099702874292,25.5917564211781
23,-4.10950943207551,3.81275368080508,0.260547752145165,0.001251635653984,30.117863890072
23.1,-4.20424607358082,4.04229604453544,0.26052465190267,0.00127473589648,19.2455322220852
23.2,-4.25955289740021,4.21523303397351,0.26049583838302,0.001303549416129,28.6769911586458
23.3,-4.30405959813014,4.29403883757449,0.260420753261889,0.001378634537261,24.9394317215457
23.4,-4.33633018617277,4.37171038485071,0.260431987747731,0.001367400051418,24.3300479998539
23.5,-4.3447948485448,4.40598195805695,0.260511638623105,0.001287749176045,35.0458734630093
23.6,-4.31708165544525,4.32127970120074,0.260498938656656,0.001300449142493,27.1821741495454
23.7,-4.26668741400174,4.25093442070899,0.260582765454687,0.001216622344463,28.8564208162982
23.8,-4.20126631956866,4.20035781605428,0.260595805167451,0.001203582631698,27.8698289181452
23.9,-4.1202091642668,4.07368960889835,0.260487655024099,0.00131173277505,25.5906837889288
24,-4.02150212405722,3.87049588539223,0.260472098301749,0.0013272894974,27.4958255591192
24.1,-3.9059692919727,3.649022138454,0.260407617240459,0.00139177055869,29.6097437974438
24.2,-3.7759687798258,3.40643822078828,0.26048470439685,0.001314683402299,32.9004764663684
24.3,-3.6339144185763,3.19289969710101,0.260547117813555,0.001252269985595,26.1721987793089
24.4,-3.47903476669398,2.93366002693471,0.260533136808757,0.001266250990393,23.5801608596772
24.5,-3.30694249089949,2.65680188799208,0.260486226672334,0.001313161126815,31.6817558321922
24.6,-3.12710140310451,2.43283627048124,0.260539914698389,0.00125947310076,26.6123670576514
24.7,-2.93802775523,2.18897989905295,0.260703892411807,0.001095495387342,33.7826258786875
24.8,-2.74236282246878,1.9318526946236,0.260718424327384,0.001080963471765,28.4492427147697
24.9,-2.54282713005732,1.64436809938783,0.260689818248533,0.001109569550616,30.4631907470859
25,-2.33936074600189,1.4301168135416,0.260773508296405,0.001025879502744,24.9153418132055
25.1,-2.13239826101053,1.27746311307164,0.260730960571539,0.00106842722761,25.3932550799826
25.2,-1.92666429560994,1.18706711374576,0.260597108998971,0.001202278800179,28.6042433158273
25.3,-1.72192311576037,0.995532957769873,0.260663140844607,0.001136246954542,31.1322348435149
25.4,-1.51935346821034,0.908488636589391,0.260775825874563,0.001023561924586,34.8138058132168
25.5,-1.32117475969353,0.866265979492838,0.261019500662382,0.000779887136767,30.6976478426812
25.6,-1.12759702376934,0.797148839364164,0.261176010579134,0.000623377220015,27.7745343290471
25.7,-0.943726963607322,0.76452129892178,0.261356575745225,0.000442812053925,29.5971608776682
25.8,-0.766274950496265,0.724665865971764,0.261521448870245,0.000277938928905,27.7754321240642
25.9,-0.596049305917617,0.802295500534264,0.261594248404805,0.000205139394344,29.1349569017713
26,-0.440290510939365,0.871318777881913,0.261466599156319,0.00033278864283,33.0056069289815
26.1,-0.293651059698303,0.93392512099058,0.261418816741484,0.000380571057666,27.3375056098291
26.2,-0.161045646151995,1.03032090906543,0.261390546766821,0.000408841032328,26.777850601631
26.3,-0.039345669030371,1.07727759043865,0.261436807665771,0.000362580133378,29.929601023987
26.4,0.070322549780544,1.22254956382142,0.261429796766773,0.000369591032376,30.6062651811279
26.5,0.154677121087775,1.30945711416379,0.261427430147695,0.000371957651455,26.8230560513101
26.6,0.242135734202022,1.38035617066791,0.261406789961296,0.000392597837853,27.550605915056
26.7,0.314509844482815,1.42877613942701,0.261442775507669,0.00035661229148,27.4718233402483
26.8,0.367792798520784,1.55868297111764,0.261471864333242,0.000327523465907,26.0346435974859
26.9,0.392007931313716,1.63798233636301,0.261449665726154,0.000349722072995,26.1316517912539
27,0.406659766472706,1.62073250565749,0.261429073512704,0.000370314286445,31.5302563115575
27.1,0.417551796269356,1.63723345800601,0.261400218542963,0.000399169256186,27.9428857941989
27.2,0.421755656509779,1.61679486699726,0.261423453446367,0.000375934352782,29.1525264554438
27.3,0.410847608881669,1.59158441129039,0.261450864366224,0.000348523432926,28.8147297233074
27.4,0.378766827363824,1.53395889773999,0.26148166168498,0.00031772611417,29.3101275108751
27.5,0.329819395454109,1.37820699478792,0.261449779852255,0.000349607946894,30.4894818994839
27.6,0.268180718337847,1.22325228744028,0.261437380913148,0.000362006886001,31.1879803032351
27.7,0.203048036730686,1.02016359876997,0.261435231830339,0.000364155968811,29.959422048813
27.8,0.136740182455131,0.764643069275584,0.26144420894052,0.00035517885863,27.7143399753487
27.9,0.062346274294605,0.516854306255554,0.261411300641555,0.000388087157594,31.116588334049
28,-0.018230282337047,0.185307939149498,0.261424632782109,0.00037475501704,31.7426263498291
28.1,-0.10500431643542,-0.153287370883192,0.261472677022486,0.000326710776663,31.6796890098679
28.2,-0.199756681390569,-0.496180679102183,0.26147578118209,0.00032360661706,30.2084732310965
28.3,-0.301439597553385,-0.887906152015793,0.261421451740627,0.000377936058523,31.0163166105806
28.4,-0.405243598440191,-1.34281072581466,0.261457379439072,0.000342008360078,28.4589156862563
28.5,-0.509367714650934,-1.72533491440581,0.26144297205792,0.000356415741229,35.2011809665756
28.6,-0.613916503302629,-2.15444764652598,0.261418439300621,0.000380948498529,31.8837096408879
28.7,-0.717053615537123,-2.61613844899519,0.261487759427519,0.00031162837163,32.2928470280586
28.8,-0.815454698225316,-3.05317635181731,0.261532082944104,0.000267304855046,32.087483950885
28.9,-0.909142188096162,-3.49957545286144,0.261545626843261,0.000253760955889,31.1452736425968
29,-0.992813423046094,-3.89585144965083,0.261589684726111,0.000209703073038,35.2526361509982
29.1,-1.07011464229897,-4.30054608532596,0.261534753312845,0.000264634486304,36.6388672942798
29.2,-1.13620557549458,-4.66857126973412,0.261467435628844,0.000331952170306,35.5462687375381
29.3,-1.20051059861158,-4.94681088259292,0.261345954006399,0.000453433792751,37.1618518047578
29.4,-1.26304290443002,-5.28252762736266,0.261292239434292,0.000507148364857,33.0403421539206
29.5,-1.31976868433526,-5.51838720915472,0.261252746695184,0.000546641103966,31.8336560833231
29.6,-1.36442172542479,-5.7352211116166,0.261245080084755,0.000554307714394,35.8257647393556
29.7,-1.38707683742644,-5.92649649504231,0.261188069332334,0.000611318466816,34.121689904962
29.8,-1.39429063316184,-6.00182428022315,0.261116038102234,0.000683349696915,37.4028922524064
29.9,-1.39717733103144,-6.02305997628853,0.261097262691306,0.000702125107844,31.3320921780555
