time,hat{D_{u}},hat{D_{v}},hat{D_{w}},hat{D_{q}},hat{D_{r}},x,y,z,l_{d}-l,beta,alpha,tau_{u},tau_{q},tau_{r}
16.9,-3.64364271703125,-6.48275435612731,0.782816439939866,4.38594115504069,3.20348730363518,6.44720948276022,-7.57451520670897,-9.06152964629144,-0.002292294676613,0.002092107882084,-0.003071509202676,-17.5437491601431,30.3121935056801,-10.7727064756361
17,-3.97683372626499,-6.35562822210733,1.05458687688767,4.77319501690358,3.26581161243161,6.33372838504716,-7.67023295027457,-9.08624069904638,-0.001509873760697,0.001616407659343,-0.004405318573116,6.89399493763642,10.2865547651818,2.09987972157756
17.1,-4.78237757263141,-6.19769671474495,1.3375941436943,4.78479644226396,3.1592646704307,6.22033010000783,-7.7633533167624,-9.11058669493343,0.001043052980082,0.001551734369997,-0.005393843398213,23.4473128038402,15.0400898797575,-24.0847701297393
17.2,-5.23968909496723,-6.01688932834174,1.6237275161789,4.92449594966534,2.8951138524204,6.1060542954506,-7.85457200160716,-9.134730314563,0.004148998814786,-0.000258027512287,-0.006554617243733,26.3492194246715,7.86710785396931,-23.6352131036907
17.3,-5.42067056115682,-5.81117728624483,1.90672293959251,5.26034494019028,2.74397368589894,5.99063803941988,-7.94409532921419,-9.15858686177578,0.00746666436371,-0.003209607613117,-0.007224433144677,-9.29801250282709,26.7753634872389,-6.76856721798436
17.4,-5.86338811497957,-5.58200685651724,2.17905885034487,5.24846906866652,2.60029780406747,5.87248048724429,-8.03311212418968,-9.18239432042416,0.008964644251619,-0.005371361960898,-0.005842277659362,-8.60595232863157,-4.50521851982695,-14.9805341913203
17.5,-6.46953121761917,-5.32533913513866,2.4588121302156,5.29454674678024,2.60878048965635,5.75054619980895,-8.12210153288619,-9.20642783463594,0.0074667881159,-0.006407062381303,-0.004356142830388,12.6099585090124,33.8929501537782,-34.3521728379458
17.6,-6.88194982000315,-5.04489842145369,2.73680023893901,5.15031761256713,2.42974504531736,5.62583861448703,-8.21008824826553,-9.2306492891631,0.004308212393467,-0.005903829901492,-0.003994460122701,21.761370219669,13.8380309310768,-26.1396874457728
17.7,-7.04760715314973,-4.76276569916511,3.00520171780217,5.2750331441971,2.450529773284,5.50152593225483,-8.29487011425647,-9.25460597971776,0.003328936323723,-0.005344706592369,-0.003423542566341,73.9256577188693,53.5708564241318,-12.4683949244509
17.8,-7.20587122743978,-4.45928184762226,3.26398962666712,4.89553686323167,2.14581872285992,5.3769652309043,-8.37701481693878,-9.27854063527056,0.00361064219107,-0.003351789733158,-0.002540180421929,-12.2109155028497,14.5407033329964,-3.18975160779148
17.9,-7.35277739011571,-4.13058064671063,3.51417588605968,4.92391832747481,1.89001464948563,5.25138680245539,-8.45704641756225,-9.30273210476318,0.00415029787782,-0.001459420295083,-0.001492946152183,7.65277501785085,-25.80067761817,-10.9309335957518
18,-7.52312959762205,-3.79874925044377,3.75542154696839,4.57155200258485,1.75452312358341,5.12426962175533,-8.53527883661742,-9.3273075888627,0.004288548580645,0.000533689434909,-0.00048150437623,15.3754492256223,46.3202348111511,-42.4355365885111
18.1,-7.26678861543523,-3.44974420425704,3.97848676909181,4.37032732464909,1.45426398476524,4.99563278733533,-8.61171510526898,-9.35220412281698,0.004013128599686,0.001290324179312,-2.35346513796068E-05,-15.5502821667494,9.16839387915492,-7.11677005847854
18.2,-7.33755862014027,-3.10220414165204,4.18330815009616,3.88473427293408,1.25395501006622,4.86580220892091,-8.68622032281192,-9.37723422721384,0.003665015840743,0.00169449944677,-0.000905699425657,-11.5683134864119,-8.03561216590511,-21.3916286264755
18.3,-7.07623255625714,-2.74956699071696,4.3749038613998,3.47584729730588,0.900988501459638,4.73509626998897,-8.75878965770114,-9.40225543026922,0.003513567818096,0.001446948206302,-0.001663207613744,-4.81065618618976,54.8891937202265,-37.7697127284112
18.4,-6.964199742137,-2.39494218075583,4.55094706679614,3.12159464080924,0.67119905845412,4.60299653740729,-8.82979414362388,-9.42730241532571,0.002904177123675,0.000875664957076,-0.001918243011683,19.6449821198569,8.08546140472298,-14.8783446301628
18.5,-6.61530188746381,-2.03656624975589,4.70541216573228,2.57788570174951,0.367683772564835,4.46952248741246,-8.89916555110903,-9.45231787070782,0.001870698359067,2.97203261370158E-05,-0.000805150246852,34.0837030810826,-4.24829693088312,-1.39298871588797
18.6,-6.35864588370512,-1.67244140813674,4.83201055953942,1.89633512307413,-0.098638217087398,4.3356322799859,-8.96624367079683,-9.47707347662779,0.001559264126025,-0.000643931318401,0.00148569968496,-9.15558633456041,-15.5296787004591,26.8986776276785
18.7,-6.00209858841652,-1.31388123913119,4.95024212198109,1.260655287784,-0.337645886202813,4.20139162928177,-9.03077640884768,-9.50160649821469,0.002092043253296,-0.000446806367337,0.004794231348831,6.89426538176293,25.7390596828047,-13.8533945104876
18.8,-5.64858874952152,-0.959876770609407,5.04297231054621,0.430678026210252,-1.12961704487835,4.06572670451532,-9.09311382332671,-9.52621407892378,0.002266856379225,6.84678579782011E-05,0.007018227814968,56.857877585047,11.6500383155237,-1.99217548017467
18.9,-5.08302216178145,-0.618036545938716,5.10745361922923,-0.084578342132433,-1.55561321779879,3.92828049442445,-9.15343777963262,-9.5510186212981,0.001620138951902,-8.17688960326293E-06,0.00965989896485,0.374355062305584,16.2692331740187,-16.4308199901899
19,-4.6520710097261,-0.276887387965505,5.13895430742214,-0.649644674772885,-2.0711316277121,3.78938813140669,-9.21164206761524,-9.57594770955968,0.000463215969311,0.000120344393208,0.011092522886878,21.2218478427835,20.7586484570452,20.4299284626578
19.1,-3.95143305691628,0.048861341049062,5.1629745995691,-1.21473800658768,-2.7820789200034,3.64968206285991,-9.26758094677279,-9.60091272321412,-0.000599738992319,0.000613100021647,0.011311200402521,16.5163574162379,10.0021122050244,-18.0396578329835
19.2,-3.54258052561107,0.359534508850535,5.1604733984562,-1.72661244034757,-3.32946923234822,3.50928002148254,-9.32141190167375,-9.62595271673363,-0.001559695914482,0.001533118553554,0.011120003599054,15.5964576408607,36.2090915358066,12.9149824068821
19.3,-2.79805804827564,0.66023210065079,5.1366929951351,-2.39881644214647,-4.00861269975626,3.36865897595991,-9.37308867352642,-9.65104072442367,-0.0019850953503,0.002433266024953,0.010299992137467,8.16894690730923,47.6823426243212,-23.4740667865185
19.4,-2.20307723846565,0.9360240732616,5.077765528645,-3.12541410708679,-4.77562208678211,3.22777335864277,-9.4227146916222,-9.67617962320288,-0.001977855563188,0.003336185868451,0.010925442668794,14.8382516321195,47.4280326106574,-20.1604012677482
19.5,-1.62567100545726,1.20933304004493,4.9883097454361,-3.65056300757033,-5.36039086693628,3.08608731907762,-9.47039334786865,-9.70147536907487,-0.00211370095985,0.004274225570321,0.01360871510798,9.26135904213749,17.4308767378102,13.1177521001707
19.6,-1.14039861170913,1.46528162409636,4.88636831537769,-4.32845704253284,-5.85541170222687,2.94300559585083,-9.51600765929928,-9.72705212071764,-0.002969332335659,0.006194462753567,0.015976736430529,-7.52307094128465,36.6849099844274,1.93034190816807
19.7,-0.640560923732607,1.70505927973839,4.75406503266959,-4.84796621091022,-6.42759339470796,2.79847573614211,-9.55943807338285,-9.75298944724025,-0.00461491886018,0.008400227522238,0.01730358947677,0.106935440219729,14.7066593933786,8.80365358252458
19.8,0.013995745474725,1.91873187123576,4.59029846702061,-5.0236512766332,-6.96514373428144,2.65390631318473,-9.60036380632642,-9.77903373637244,-0.005627884885642,0.009715464306514,0.017055568751666,4.98147884637651,60.4744483576269,9.42576428658285
19.9,0.562643414836761,2.1080874059201,4.42743533222138,-5.56555323147708,-7.48613485743601,2.51008597384624,-9.63879779683874,-9.80501854826722,-0.005269343380617,0.012382727033021,0.015190823749616,3.62796060134805,8.34496103072101,-7.5957535798351
20,1.10249572110024,2.28238468509051,4.21752504055827,-6.39388141281744,-7.9946557291064,2.3667189656656,-9.6750741076126,-9.83105988645406,-0.003950297320244,0.014565617481425,0.012271209687065,16.4746130197063,21.1307424033417,-1.41250768227246
20.1,1.51337903872407,2.43605833206543,3.99790368902796,-6.38432353756433,-8.18406739348888,2.22360994884039,-9.70943559004891,-9.85718644250069,-0.001937014730911,0.017307538826412,0.009470183703628,13.6442460404309,26.4063060285807,7.28749283666133
20.2,2.06943430320171,2.56350104489847,3.76448948532557,-6.64956053567587,-8.34156863695846,2.08004169092767,-9.7420787319043,-9.88355112322357,-6.97930019333271E-07,0.019346514807941,0.006767641264943,9.50800202473255,28.1356789715355,1.9292331517385
20.3,2.51768820801588,2.68341470474344,3.50090004950932,-7.10890187653295,-8.50163284788333,1.93579588321541,-9.77299792455628,-9.91011667784978,0.001642259359063,0.020642838431526,0.00424632203545,26.7946959205547,18.0464845779776,2.31030281732284
20.4,2.97923913053102,2.77340372631683,3.22843354201974,-7.01747710743934,-8.6325309990978,1.79164584241363,-9.80196100090415,-9.93658472446889,0.003817211078988,0.019957925697124,0.001409775415688,42.3245347494739,19.7151603821853,19.1333688615894
20.5,3.21877155408995,2.84230769896479,2.93889490070714,-7.37095139918292,-8.71312521793154,1.64693752397578,-9.82904711629156,-9.96285211677816,0.005871820030864,0.017387311050789,-0.001745029053268,23.4683140744196,23.3385410159584,1.7717724332979
20.6,3.76945989219603,2.89551514387493,2.62682644452423,-7.25942196682458,-8.49619237398519,1.50172667173904,-9.85424755025544,-9.98867615553414,0.007879255802422,0.013426864173863,-0.003189656702118,20.8549473992163,4.45048006609444,2.40489495610608
20.7,4.181270361698,2.92434757201133,2.30819810552547,-6.89024551344552,-8.19373801951068,1.3542925235069,-9.87764599888387,-10.0142527341791,0.008090067466979,0.01021036645939,-0.00126218789589,10.0794493548509,51.5278600020472,-34.0583465933357
20.8,4.30549901764866,2.95623516431477,1.97776831483304,-6.6991068138215,-8.02824841195135,1.20447394363566,-9.89880552559709,-10.0397209898296,0.006341132006184,0.008869649856616,0.001995390645751,-2.52620649378773,35.8173645748231,-1.20322360342951
20.9,4.41444107722345,2.95500710762005,1.64637871527025,-6.66849769200985,-7.47404494311135,1.05349227876381,-9.91720314037054,-10.0651118465585,0.003827994529133,0.008666325670608,0.004542937884334,2.82786747981009,63.5386959418267,-10.7427795884438
21,4.72142595679184,2.95007001482625,1.30976053851303,-6.18386441133025,-7.08409411905654,0.904049942659766,-9.93258079127072,-10.0901449799158,0.003213515539291,0.007967586677461,0.006722767152359,11.5404288110075,14.3560806777239,57.0389465808714
21.1,4.82144900463193,2.91819331685044,0.958620840727647,-5.96064525264687,-6.59663450322491,0.757758963030233,-9.94495594905848,-10.1146132780326,0.00605608296839,0.007879201488216,0.006821637243047,10.5936681399527,17.0470309497733,9.29029357037884
21.2,4.74657588188023,2.86594525907746,0.610389728276029,-5.68942120719742,-5.75978734597112,0.611176386148416,-9.95484141344489,-10.1391942377741,0.008771751387209,0.008632700361527,0.005588171157692,10.1894570093933,7.60077974248718,12.1977476130381
21.3,5.06155862491266,2.80511218414237,0.261225832407654,-4.97846643875377,-4.94700118754054,0.463006339959451,-9.96259653450893,-10.1641986416276,0.009977594775436,0.009361284318458,0.003964862645637,20.4259358437763,15.3365675682856,-10.5945806219802
21.4,4.8700327764206,2.72530755962421,-0.08798365903554,-4.59318105477022,-4.05374887835322,0.31272212243402,-9.96835893215013,-10.1897533962342,0.009101290319705,0.010872123766629,0.003757761358778,13.7968768586464,6.2973210622661,-4.87636205304327
21.5,4.69667653420318,2.65079626707643,-0.431747490102428,-4.01510969071002,-3.13260774735017,0.159488142703383,-9.97202262666709,-10.2160205261211,0.005268667496744,0.011263653608135,0.004778274786102,-0.137861472157129,30.1345296230754,25.8692644131522
21.6,4.67675416592268,2.57030084221103,-0.770985682450296,-3.58432355335762,-2.36029798822835,0.00617623560456,-9.97332892248207,-10.2424079742455,0.001378778641653,0.011169348339114,0.005170375845621,-7.3735584956756,26.8335622828345,-21.5601307646708
21.7,4.66782911095825,2.47199789030903,-1.10507856360744,-2.93105790045959,-1.54980398449714,-0.144601108210148,-9.97227499562633,-10.2683449986392,6.38958232899167E-05,0.009687203498129,0.004384387965557,0.434096396229592,14.6025816502879,-46.9123544570464
21.8,4.59696127713012,2.35963312538243,-1.43921394408986,-2.5159564493624,-0.538007105124494,-0.293299383800359,-9.96898451860389,-10.2937860232353,0.000847146207799,0.008720036174562,0.004254524807849,19.3060122555466,5.09170411810553,3.72662761284163
21.9,4.50533978807869,2.25544241302529,-1.74657195541591,-1.69268498391791,0.465562057259218,-0.441538830355118,-9.9634866497693,-10.3190491912105,0.002046228685346,0.008505311813472,0.005076386026284,22.4757874740368,57.0189023968665,-15.4211467621352
22,4.66787736759242,2.15057544797258,-2.05254151314732,-1.01899337587831,1.50361664385111,-0.590703127825714,-9.95558027315925,-10.344469326843,0.002196938353686,0.009404799090965,0.005057557521415,16.9748284305567,-13.7219713944388,-26.7121047505787
22.1,4.19097286808534,2.03519867889515,-2.33631081299503,-0.465690674955567,2.28761538030013,-0.739814686301319,-9.94535179453228,-10.3700139448705,0.002236512957723,0.01047961009062,0.003629701144683,15.2412350739236,17.8690563465902,9.39076141356126
22.2,4.09086392790651,1.92515288085215,-2.61359667770768,-0.149239159760275,3.14762356910291,-0.889029846351917,-9.93293708640058,-10.3957445346967,0.00198046768199,0.011724639936309,0.000674929514128,20.1896066817584,30.0138960849617,-8.34844324025693
22.3,3.84971148595117,1.80167481607609,-2.86747779423415,0.132691265706838,3.9085558837012,-1.03876896918613,-9.91849376013732,-10.4217787878093,0.000988936236887,0.013854660266551,-0.002166085175169,7.0700442112992,35.1753598436071,-28.2598621433333
22.4,3.73167244165518,1.68728320309719,-3.10258508029814,1.03953780139409,4.56207681383731,-1.18870215946957,-9.90211854898145,-10.4481123406374,-0.000420220479346,0.015439262632178,-0.003701416154863,-18.5288831350146,-18.1862950464579,-8.85469008173587
22.5,3.45644629800675,1.58122357290085,-3.322992504673,1.52317473211768,5.20473981026436,-1.33804131834365,-9.88378900919301,-10.4745156889137,-0.001461732093363,0.015683798553371,-0.00365913546608,22.1983226457799,48.2681702681494,-19.5275601160886
22.6,3.38285519798564,1.47738275216348,-3.51964895658231,2.08338247697421,5.78825149442303,-1.48698065833655,-9.86324140679251,-10.5008623995234,-0.002372650005563,0.014701395766389,-0.003167818604514,-11.3053540798025,-12.2972239748723,-18.4367460360681
22.7,3.45771968412324,1.3784285277333,-3.70675071057588,2.45140906045783,6.0353322589742,-1.63519045527965,-9.84036741286648,-10.526913339335,-0.002850712367959,0.01283090609568,-0.003035955505474,7.85020083141403,21.4485305957998,-33.972905453478
22.8,3.30684550084509,1.28488135292034,-3.86170749912658,2.83582408661911,6.38646119695611,-1.78252037879528,-9.81517989875646,-10.5525721973327,-0.002775414547791,0.011090029913785,-0.002145976043753,1.60807304106317,8.2425149834626,2.84498846668296
22.9,3.0555986515532,1.19889839052053,-3.99736463286039,3.3154499923701,6.75078363966449,-1.92992799310303,-9.78746579047363,-10.578006404338,-0.003184767364881,0.009353474731666,-0.001934565140548,11.9899309524049,31.0351895893102,-18.0014717752884
23,3.07206874967857,1.1144586339313,-4.10981878259615,3.69246783337979,6.65861515255435,-2.07699867847959,-9.75735963213487,-10.6031624354927,-0.003683945979397,0.007021210678688,-0.00188142375929,8.76842001198487,33.4986400357685,12.8867700889541
23.1,2.72375591000578,1.04890351843203,-4.20934611387342,3.88500842214085,6.85599453136291,-2.223417367114,-9.72500641819597,-10.6279896566614,-0.003968388485386,0.005474771818924,-0.001609102289571,16.2612234810922,26.2952610576107,-29.0131718604263
23.2,3.02487506097375,0.976628022359204,-4.26336092848356,4.18796707657917,6.77521134774612,-2.36878803136668,-9.69051978947018,-10.6525266082858,-0.003673428870147,0.004264930720333,-0.001357037005335,-18.7782977384907,9.6279142353143,-11.7914406494372
23.3,2.75920729772181,0.919845938082136,-4.31590101749983,4.04441347713475,6.76889336322188,-2.51369010276999,-9.65376468606858,-10.6769454869578,-0.003449227770179,0.003338891636647,-0.001350177980242,11.1296986447182,16.4001882970809,-6.76563000892042
23.4,2.89403948290747,0.870115513821191,-4.34826114667802,4.28577712525843,6.42266486566413,-2.65785979180994,-9.6148547324224,-10.7012942436381,-0.003056832517445,0.00342121682287,-0.00154069640218,14.7183954407414,11.0458279515314,12.2326203735555
23.5,2.7711164607674,0.831907919178263,-4.32954061665169,4.41136723626577,6.19906115042377,-2.80117943281307,-9.57387621126222,-10.7256605890447,-0.002407316722689,0.003373517585179,-0.00094711055266,8.67028344133794,-13.36648827661,-12.9081078122776
23.6,2.57377189732821,0.804480144602378,-4.30824307246518,4.35085823390488,5.98178243541499,-2.94412198762387,-9.53064759490573,-10.7501219177565,-0.002045724054732,0.002832737858257,-0.000408595616557,25.7224960889694,56.0411758198976,-15.2395535101869
23.7,2.66131678048669,0.795373440184678,-4.26831971393959,4.2758130792397,5.37725582528793,-3.08614228502468,-9.48530629461375,-10.7745600413147,-0.00143482545987,0.002404823293221,0.000202551022765,28.2495089488834,5.33443602287593,-8.75429555583678
23.8,2.40650331609894,0.782010329794005,-4.20065667792549,4.41156585114064,4.79154786660293,-3.22828496118105,-9.43748535221391,-10.7991491990017,-0.001731303403187,0.002273089067844,0.00034591282713,-21.2220237218683,11.4379097114318,-25.2934207637511
23.9,2.55371669861263,0.774790568526958,-4.12138869038203,4.29830457595723,4.36227780335637,-3.36906170220044,-9.38776438432681,-10.823642368697,-0.001354111562547,0.001782058657431,0.000334219136556,-1.24169106217807,38.2881054696665,7.32402044779567
24,2.75856286446712,0.780066819980547,-4.02939547606053,4.07765121061212,3.90260510311704,-3.5092401559943,-9.33591024684379,-10.8481526751144,-0.001144519693375,0.001687731718417,0.000525179794947,20.7984966023717,8.93527805011862,-1.7619519697247
24.1,2.74217379338475,0.791064064062853,-3.92585060083366,3.64857512654423,3.43008875656888,-3.64876472517828,-9.28194771317451,-10.8727041088915,-0.00107766101482,0.001997168170743,0.000248234765418,-12.5656406307909,16.7020703559959,-11.9832457583027
24.2,2.95444164852912,0.809704054829511,-3.7781532045885,3.6780094971566,2.85576029402776,-3.78692623869847,-9.22618052291415,-10.8972146595881,-0.000409933411407,0.00212380969621,-0.000891328351078,13.2817890824813,15.4549771676154,6.76295862811046
24.3,2.90511785566419,0.836845451835336,-3.63204537391948,3.40719159028049,2.4035995961734,-3.9250868997842,-9.16812890357653,-10.9219262299052,-0.000631652495399,0.002827949535322,-0.002158143161661,38.8975745576659,46.6982728681851,-19.7945496203014
24.4,2.67463263809718,0.852504289892062,-3.4807193851206,3.20462606525562,1.84919980081065,-4.062424235234,-9.10821596263169,-10.9467125634887,-0.000836209983433,0.003489309664706,-0.003312667978998,33.6851275271174,17.6355851473794,-22.1172719887112
24.5,2.91423242975233,0.88734526244702,-3.30630000524291,2.81493620059271,1.44673186369245,-4.19855939273044,-9.04660950948157,-10.9715577694836,-0.000635865664846,0.005516738014037,-0.003656136241947,7.00643989752772,18.6993901334069,-30.2925606352836
24.6,2.77570933736763,0.941498436347906,-3.12811308840626,2.42755150126498,1.07639808810497,-4.33379966130583,-8.98305896657776,-10.9966290860529,-0.000463895616813,0.007816149348743,-0.00339450744732,18.9710318978886,0.643026477822849,18.9488581880257
24.7,2.85053436674035,0.970964888010045,-2.93901414175671,2.27192212417753,0.860214194593873,-4.46736252020817,-8.9178320942291,-11.0218121683463,0.000475767821899,0.009594434689741,-0.003601914296374,10.8992021807297,1.16361956521838,-5.28511065834567
24.8,2.71378589846392,1.01939262644597,-2.74035040043228,2.05106724251171,0.411034545681732,-4.59957682796498,-8.85076368501623,-11.047115387858,0.001783858325592,0.011175158609413,-0.003596560114726,43.3659450890849,24.4813741351281,-8.17660482861783
24.9,2.94205607097382,1.05828865199964,-2.53912645849342,1.89922602922854,0.251721430264585,-4.73131579864455,-8.7813809851364,-11.0726480846986,0.002427817529105,0.012354569416637,-0.004197273907644,10.6006348021722,19.9993595287091,-21.6929739598857
25,2.65705684288814,1.09785396270727,-2.33602243078519,1.43744878902905,-0.019449718350396,-4.8626100608507,-8.70973049751731,-11.0983465604844,0.002380735023212,0.013866060955263,-0.004762594537867,8.2084608627908,1.52515686616428,13.1654597595873
25.1,2.43086740839631,1.13975121580248,-2.12833437667336,1.27266065653028,-0.191687914056202,-4.99204317054082,-8.63661726991676,-11.1239393279863,0.003262826782665,0.01488484198841,-0.006141289812421,9.68739017379134,57.7700792116338,-26.7441815412813
25.2,2.33429456177802,1.16775544981231,-1.91518251476732,1.06139876476087,-0.184669723702543,-5.11985637742443,-8.56200958263102,-11.1493610602149,0.004833115999082,0.013152428937765,-0.006596396436653,-17.324329261218,-26.1633197270945,3.76381241340744
25.3,2.33514504344361,1.2031183086852,-1.71879849680953,1.11299280952786,-0.251608137413422,-5.24657474961745,-8.48557254976595,-11.174423932358,0.006474811456305,0.009357977404127,-0.005629827331323,-6.52352319867509,6.7913490073743,13.3152579706158
25.4,2.1362718913974,1.23377707747515,-1.51713489962492,0.802839771568556,-0.374942779224695,-5.37321553902625,-8.40645524668587,-11.1991613564425,0.006848733215422,0.006062554008682,-0.004684239871776,-4.17345881204025,-16.9951836026309,13.0760428902324
25.5,2.05480857178899,1.25924266301649,-1.32505226378916,0.819267361847666,-0.212531475034167,-5.49928024812399,-8.32483998661177,-11.2234853393986,0.006440669609679,0.002219755287298,-0.003087479629851,16.9447083921698,12.9587560599167,9.53406908890288
25.6,1.76059340966748,1.27566626789359,-1.12935652544393,0.956227864956241,-0.353508483732779,-5.62431677243694,-8.24093909783275,-11.2473615251663,0.005702884924011,-0.00102376087714,-0.001369531489916,43.7509801434178,30.6527828314549,17.6873766296755
25.7,1.34200238403082,1.28898971435945,-0.94951963881514,0.811115145759478,-0.282513732613254,-5.74832657031027,-8.15466836345434,-11.2709219642029,0.004523876171262,-0.003249712684514,-0.00022391650586,14.8937574702859,50.3562656640245,-23.0229455879319
25.8,1.34385221693612,1.28888366591695,-0.772350483146049,0.677510228742291,0.040393342182253,-5.87071710572287,-8.06652922680984,-11.2942663600769,0.00361167519969,-0.004017748896325,0.000554575133793,2.9990927031269,11.5471602708209,-23.9102818266602
25.9,0.901874794740249,1.27688088807994,-0.603618542042337,0.77626454066056,0.130681381141138,-5.99102961852878,-7.97698760738138,-11.317490630154,0.003550875444746,-0.004295275469184,0.001118907625,2.66516815207524,6.10375953484756,-32.4907314633479
26,0.578115126368315,1.2670615944676,-0.443162984638191,0.846215100803854,0.23735935212525,-6.10983044978795,-7.88569273713514,-11.3408416999848,0.003610991458841,-0.003434173910851,0.001169791798251,6.90227449846575,-7.97970494798708,-22.5913810205594
26.1,0.204500663673667,1.24246718615014,-0.292254179852636,0.907277189794613,0.35793457778795,-6.22645081608872,-7.79326666416545,-11.3642907263055,0.004660260913703,-0.002871574145269,-0.000595403410353,-10.2866576198695,16.0153740414943,11.8686455055823
26.2,-0.069915975053552,1.19653506528146,-0.16091423920986,1.01751318728113,0.301711058928563,-6.34188807128515,-7.69915066950921,-11.3880176253801,0.005528943608602,-0.001907526459389,-0.002432735887311,13.797639037092,-13.8025604799905,6.62964006631176
26.3,-0.467884673826302,1.14289353479343,-0.041551446859167,0.985761138981264,0.339965068827331,-6.45678301822487,-7.60293727193441,-11.4121632828658,0.00542837805338,-0.000582037920513,-0.004050621605276,33.5604043147489,16.2141157655063,3.17128569530422
26.4,-1.06061810590034,1.0872936287655,0.076304386577984,1.19128731259132,0.39236513610877,-6.57141223066159,-7.50433381655016,-11.436804911922,0.003929637498154,0.00030383457659,-0.004811298932651,20.1782416734815,30.9380302094576,-16.6973826074222
26.5,-0.97148981370728,1.02056082268364,0.16508350396157,1.34494245145104,0.318033454646408,-6.68440600009281,-7.40437598154383,-11.4615998550263,0.002752900907343,0.000436675073499,-0.005008194659741,-10.0160050722142,46.3195657720826,-2.98834500991279
26.6,-1.49042375381064,0.943916911658555,0.232115257636925,1.32034457986468,0.342924500502459,-6.7951650911325,-7.30344279106125,-11.4863099564721,0.002594830483668,-4.72023129063145E-05,-0.004316578564244,27.8314448147542,10.7868891232718,-24.4638915906323
26.7,-2.00082415611396,0.856485992044136,0.307358270758401,1.49832967884571,0.1781085573175,-6.90391047697296,-7.20116293120947,-11.5109112891267,0.003012182640764,-0.001257276068176,-0.003246587556323,25.6174912479604,7.73429494135349,4.29393704309678
26.8,-2.3854583962152,0.762047415507283,0.36537480380896,1.43286406702977,-0.039519665341746,-7.01045720007168,-7.09762307382983,-11.5352965490069,0.004171317074648,-0.001972276917759,-0.001743645793067,24.1145521862695,11.8462729483129,-5.1147450529524
26.9,-3.02173311363947,0.651468409833743,0.403940021951467,1.63143298709173,-0.272604517222853,-7.11550368158817,-6.99203401640516,-11.5596706064614,0.004956269405834,-0.00245030584368,-0.001200907443366,11.7181193317105,-1.2401672371604,-14.2756822783933
27,-3.25262655415638,0.529576591220105,0.422861476571276,1.61286752242525,-0.444552653799889,-7.21892839181751,-6.88461633423679,-11.5840520452106,0.005560958998649,-0.002658454707767,-0.00173495787873,44.0242599407683,60.5163737056784,-1.73894727848924
27.1,-3.56221494783704,0.396013549903361,0.427365894312347,1.59871906849706,-0.497339733180124,-7.32097953924839,-6.77534761453055,-11.6085284687586,0.005750903136015,-0.002598250072124,-0.002116472294721,6.8197406600887,30.5565622368161,-2.67020717984764
27.2,-4.0584265799376,0.260082763856816,0.419722202678995,1.70677741582906,-0.958311828724697,-7.42120462286533,-6.66483243851556,-11.6330380951279,0.006245582293395,-0.001579873734548,-0.001797455030998,10.2903946847769,28.6627457517811,1.62343484436686
27.3,-4.49591289978204,0.116588185789344,0.394259305439131,1.58455276640547,-1.1830559520258,-7.52015413769839,-6.55234590754193,-11.6578133218269,0.006078148139068,-0.001050884766096,-0.001826860210023,13.0720609031218,-7.30352008494032,11.1867314724459
27.4,-4.87171237019437,-0.036500734686223,0.361299119733015,1.39782710271635,-1.38990214374432,-7.61746361944799,-6.43829550871034,-11.6827292632812,0.005774480771562,-0.000826083872037,-0.003033738149085,-2.27098639460665,5.31879530948839,-15.2792564937793
27.5,-5.17678332719608,-0.198890743462101,0.320970212991178,1.59724787737174,-1.80280158953333,-7.7128804661164,-6.32313192493599,-11.7076487028147,0.005827189213875,-0.001504518163664,-0.005101624617511,-6.67279737796978,8.25444399450974,-15.1309808091674
27.6,-5.31905932405841,-0.362555918161181,0.271977916470017,1.0727739624369,-1.90787674457434,-7.80709916688325,-6.20622071050582,-11.7326392384155,0.005282511371069,-0.002107965756948,-0.005358989312205,17.3621092555846,9.03003004270913,-16.7103791090786
27.7,-5.64567245642628,-0.533151505889568,0.206699840223172,1.06335012157132,-2.27723564970313,-7.89939276777415,-6.08831523135388,-11.7575082754764,0.005172822306861,-0.002973361658166,-0.005309953326822,-2.30695806344066,0.486591924832562,-25.4396334661263
27.8,-5.52785057598796,-0.706422369240075,0.133176571575063,0.898889103333075,-2.57701088279772,-7.98945547066471,-5.96961109866311,-11.7821649600686,0.00581692343051,-0.004535939576484,-0.003831599206475,6.83208439523425,-12.6372579721609,-22.9080576768489
27.9,-6.05288622324969,-0.871722150285187,0.051757613680643,0.676405091965874,-2.93786074049062,-8.07758145327988,-5.84943840112968,-11.8066724271315,0.006460995376673,-0.006230033795759,-0.002289175458911,11.5537027770808,35.9012547533863,14.4351601136405
28,-6.10129021821399,-1.04690680990068,-0.033496530997241,0.120821334196635,-2.883500710483,-8.16385703249389,-5.72755179892614,-11.8311045268984,0.006802847429732,-0.00655790123063,-0.001205076203256,36.0802688520946,35.7913049685225,-23.3745268430753
28.1,-6.32985220922206,-1.21769328771823,-0.122857654374971,-0.130384964846486,-3.08456222192288,-8.24841302644745,-5.60382433345533,-11.855618683406,0.006596951490583,-0.006600056419593,-6.77261127524055E-05,22.0538361526844,63.6612711380948,10.9620774783278
